id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds,side,probability7d,probability6d,probability5d,probability4d,probability3d,probability2d,probability1d,correct_at_7d,correct_at_1d
255073,Will a Democrat win New Jersey Presidential Election?,will-a-democrat-win-new-jersey-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in New Jersey in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",2778601.554,0,2024-03-28T20:49:35.38Z,2024-11-05T12:00:00Z,2024-11-06 14:15:52+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""70057563029181740383351302880667691057440355307732969897975148615486334142598"", ""110805789859401345827682663334455346292645375845669493011828952941116366110892""]",D,0.947,0.945,0.9465,0.955,0.954,0.956,0.966,True,True
500514,Will a Democrat win New York Presidential Election?,will-a-democrat-win-new-york-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in New York in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",2667775.083,0,2024-03-28T20:52:32.119Z,2024-11-05T12:00:00Z,2024-11-06 13:36:36+00,,"[""176"", ""2"", ""100164"", ""100215"", ""100345""]","[""us elections"", ""Politics"", ""State Presidential Election"", ""All"", ""New York""]","[""108711841359369601103922875524621912623305832251098427700855120981942788049747"", ""67705827770889304420546865402744280596054360089147050357831717707009152062069""]",D,0.9655,0.9625,0.9635,0.967,0.9765,0.9795,0.9805,True,True
255074,Will a Republican win New Jersey Presidential Election?,will-a-republican-win-new-jersey-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in New Jersey in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",2452014.795,0,2024-03-28T20:49:39.672Z,2024-11-05T12:00:00Z,2024-11-06 12:25:16+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""1452533964469551620665155566724360768804482013082769540201617335907763191040"", ""42522895814553170734717845509464995904095471390281935538713656068667424919609""]",R,0.054,0.054,0.0485,0.0445,0.0455,0.043,0.035,True,True
255173,Will a Democrat win Texas in the 2024 US Presidential Election?,will-a-democrat-win-texas-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Texas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",2229243.296,0,2024-03-19T15:52:37.831Z,2024-11-05T12:00:00Z,2024-11-06 12:10:32+00,,"[""100215"", ""100164"", ""2""]","[""All"", ""State Presidential Election"", ""Politics""]","[""39812097611283471264869367255898132913156402490516919655302794178828356981573"", ""22758495647739306347230501999123719576442803367840200793524086631219292346437""]",D,0.065,0.055,0.055,0.055,0.065,0.065,0.08,True,True
255093,Will a Republican win Hawaii Presidential Election?,will-a-republican-win-hawaii-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Hawaii in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",1745995.495,0,2024-03-28T20:19:35.135Z,2024-11-05T12:00:00Z,2024-11-06 09:40:35+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""64479810606534107694084898926680187260422516353477452671996847232472736282123"", ""4084260736796711048617425139193115220786212249978496695054293774337849298174""]",R,0.018,0.0185,0.0225,0.0535,0.029,0.025,0.0185,True,True
255065,Will a Democrat win Colorado Presidential Election?,will-a-democrat-win-colorado-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Colorado in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",1522857.243,0,2024-03-28T20:15:05.422Z,2024-11-05T12:00:00Z,2024-11-06 19:36:09+00,,"[""100164"", ""2"", ""375"", ""100215""]","[""State Presidential Election"", ""Politics"", ""u.s. election"", ""All""]","[""12612446154658818790820869162690045426530309786415017500871410258353330100431"", ""115585506504919629828748149243208762665622178843190396017785483141688679055806""]",D,0.955,0.955,0.9585,0.9585,0.961,0.9635,0.969,True,True
255060,Will a Democrat win California Presidential Election?,will-a-democrat-win-california-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in California in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",1078748.42,0,2024-03-28T20:14:25.77Z,2024-11-05T12:00:00Z,2024-11-06 21:20:34+00,,"[""100164"", ""183"", ""359"", ""2"", ""375"", ""100215"", ""342""]","[""State Presidential Election"", ""u.s. presidential election"", ""u.s. presidential election 2024"", ""Politics"", ""u.s. election"", ""All"", ""California""]","[""19824947305676488713724709426195605644465067988509119211870826829613338135053"", ""22750747772792850145433661113062275303697931797163760555325946896857846743570""]",D,0.98,0.9775,0.978,0.981,0.9845,0.9885,0.988,True,True
255066,Will a Republican win Colorado Presidential Election?,will-a-republican-win-colorado-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Colorado in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",1022853.789,0,2024-03-28T20:15:11.203Z,2024-11-05T12:00:00Z,2024-11-06 20:04:34+00,,"[""375"", ""100164"", ""2"", ""100215""]","[""u.s. election"", ""State Presidential Election"", ""Politics"", ""All""]","[""106556635471772911586614313989151393945990110659335310095262547110240967181207"", ""65712577596037191659259105059530732608157176793818712777860844651657435769510""]",R,0.043,0.0425,0.041,0.0395,0.0385,0.035,0.0305,True,True
255131,Will a Republican win Maine Presidential Election?,will-a-republican-win-maine-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Maine in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.

Note: This market pertains to the statewide popular vote in Maine for the 2024 US presidential election and does not concern the allocation of district-level electors.","[""Yes"", ""No""]","[""0"", ""1""]",1009297.293,0,2024-03-28T21:56:46.391Z,2024-11-05T12:00:00Z,2024-11-07 03:38:52+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""30150567569719455122892991006539051920760137453518856817121534220233023026730"", ""45631132527064988449302439950147737264408001427502375613898195219807560560909""]",R,0.14,0.105,0.11,0.095,0.095,0.115,0.095,True,True
255061,Will a Republican win California Presidential Election?,will-a-republican-win-california-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in California in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",990768.2225,0,2024-03-28T20:14:30.666Z,2024-11-05T12:00:00Z,2024-11-06 21:20:38+00,,"[""183"", ""375"", ""100164"", ""2"", ""359"", ""100215"", ""342""]","[""u.s. presidential election"", ""u.s. election"", ""State Presidential Election"", ""Politics"", ""u.s. presidential election 2024"", ""All"", ""California""]","[""99830846713807084277950392215452568080477500108350730334986898631459175275385"", ""21807180570093497082701729328728463060487969746244884053847428204189555032238""]",R,0.02,0.022,0.022,0.0185,0.0165,0.011,0.012,True,True
500512,Will a Republican win New Mexico Presidential Election?,will-a-republican-win-new-mexico-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in New Mexico in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",949548.8993,0,2024-03-28T21:40:08.014Z,2024-11-05T12:00:00Z,2024-11-06 15:59:37+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""53234527504385216100532577318176113690356715003644951508677664096741436571803"", ""74752309777830627433740196274593474252840258649601697076181644217804694398323""]",R,0.12,0.12,0.105,0.085,0.075,0.065,0.065,True,True
255130,Will a Democrat win Maine Presidential Election?,will-a-democrat-win-maine-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Maine in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.

Note: This market pertains to the statewide popular vote in Maine for the 2024 US presidential election and does not concern the allocation of district-level electors.","[""Yes"", ""No""]","[""1"", ""0""]",945209.9085,0,2024-03-28T21:56:41.648Z,2024-11-05T12:00:00Z,2024-11-07 03:38:48+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""63274742746038569072318845948029196973566077735853942521705267174312134280433"", ""108260717097084241002749434845576431198573267502043668276157663782351327612238""]",D,0.855,0.885,0.885,0.9,0.9,0.88,0.91,True,True
255124,Will a Republican win Ohio Presidential Election?,will-a-republican-win-ohio-in-the-2024-us-presidential-election-2024,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Ohio in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",915470.456,0,2024-03-28T21:53:36.66Z,2024-11-05T12:00:00Z,2024-11-06 15:05:12+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""98992663783739999588255893859010135546350245175548027994964451474849820042816"", ""30040998702485478748511580468913091660417374042413895854022791259953872503950""]",R,0.94,0.945,0.945,0.95,0.955,0.88,0.9,True,True
500511,Will a Democrat win New Mexico Presidential Election?,will-a-democrat-win-new-mexico-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in New Mexico in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",906900.5614,0,2024-03-28T21:40:04.363Z,2024-11-05T12:00:00Z,2024-11-06 15:59:27+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""107398595209864103976140659304436413092229730249009840752863422164742727107773"", ""36894631291256613251821682384394172987455984176119765022678920079152356397626""]",D,0.88,0.88,0.895,0.915,0.925,0.93,0.945,True,True
255209,Will a Republican win Wyoming Presidential Election?,will-a-republican-win-wyoming-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Wyoming in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",896320.9858,0,2024-03-28T20:59:14.587Z,2024-11-05T12:00:00Z,2024-11-06 18:39:12+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""5342322558879135113719590672336545201290330534347169248566656938864331545571"", ""85609195379550704478189619591546878697047406538585515787949960554457829881601""]",R,0.989,0.989,0.9895,0.9895,0.989,0.989,0.989,True,True
255112,Will a Democrat win Ohio Presidential Election?,will-a-democrat-win-ohio-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Ohio in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",854078.7526,0,2024-03-28T21:53:24.965Z,2024-11-05T12:00:00Z,2024-11-06 14:50:48+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""56751051044315697592343927940341269082334198655860140400176330878415590898827"", ""60585671988807264454134069665383892604445462537633453120708749324964624077899""]",D,0.05,0.05,0.05,0.05,0.05,0.115,0.1,True,True
255044,Will a Democrat win Alaska Presidential Election?,will-a-democrat-win-alaska-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Alaska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",835760.5611,0,2024-03-28T20:12:36.563Z,2024-11-05T12:00:00Z,2024-11-07 22:44:20+00,,"[""375"", ""100164"", ""2"", ""176"", ""100215""]","[""u.s. election"", ""State Presidential Election"", ""Politics"", ""us elections"", ""All""]","[""66103355869922553341380243400213960081849885416074046575913026966107722127944"", ""54422555799962570850229848955046654052416536680626489257857951455280125883378""]",D,0.0505,0.052,0.0525,0.058,0.057,0.062,0.0805,True,True
255045,Will a Republican win Alaska Presidential Election?,will-a-republican-win-alaska-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Alaska in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",796279.0598,0,2024-03-28T20:12:40.452Z,2024-11-05T12:00:00Z,2024-11-07 22:44:26+00,,"[""176"", ""100164"", ""2"", ""375"", ""100215""]","[""us elections"", ""State Presidential Election"", ""Politics"", ""u.s. election"", ""All""]","[""76626557395718138549682497346449622033790455953645207983251701172676708683039"", ""9646994822693149615303360714935546561049708672550992328943885204944470918778""]",R,0.945,0.945,0.955,0.9395,0.9435,0.9435,0.9195,True,True
255091,Will a Democrat win Hawaii Presidential Election?,will-a-democrat-win-hawaii-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Hawaii in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",671286.4479,0,2024-03-28T20:17:29.289Z,2024-11-05T12:00:00Z,2024-11-06 17:19:34+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""109694353149485608613339079581198758010969742478036194270765791419712057797365"", ""115327307345687339339743626370228596632787807921444561730244852488947433729474""]",D,0.9825,0.9785,0.977,0.9475,0.971,0.976,0.979,True,True
255208,Will a Democrat win Wyoming Presidential Election?,will-a-democrat-win-wyoming-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Wyoming in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",427156.1123,0,2024-03-28T20:59:09.231Z,2024-11-05T12:00:00Z,2024-11-06 18:39:06+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""14341295594779165114081046854873989690318126755943663957047235625393550409466"", ""17908824149149270651587162874698646672719192504204001318890308230138994030956""]",D,0.0015,0.0025,0.0045,0.004,0.003,0.003,0.003,True,True
255199,Will a Democrat win Washington Presidential Election?,will-a-democrat-win-washington-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Washington in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",386592.7171,0,2024-03-28T20:57:55.021Z,2024-11-05T12:00:00Z,2024-11-06 13:26:41+00,,"[""100164"", ""2"", ""100215"", ""822""]","[""State Presidential Election"", ""Politics"", ""All"", ""washington""]","[""19062100176026748446213405174819858109684423777965681445486983687609963360808"", ""103266443677343746789921697716900170882545110502102780761902624670673976522606""]",D,0.982,0.982,0.9805,0.9805,0.982,0.983,0.985,True,True
255117,Will a Republican win Kansas Presidential Election?,will-a-republican-win-kansas-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Kansas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",330794.5854,0,2024-03-28T20:29:54.04Z,2024-11-05T12:00:00Z,2024-11-06 13:51:30+00,,"[""375"", ""100164"", ""2"", ""100215""]","[""u.s. election"", ""State Presidential Election"", ""Politics"", ""All""]","[""87703008426605519925208336988527903011804436242232096541848554921475590263455"", ""87049674204216145729068768761496085994688578839173268808822686330990667812094""]",R,0.9775,0.977,0.979,0.975,0.982,0.944,0.974,True,True
255140,Will a Republican win Maryland Presidential Election?,will-a-republican-win-maryland-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Maryland in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",310841.2759,0,2024-03-28T20:40:18.821Z,2024-11-05T12:00:00Z,2024-11-06 18:04:02+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""47435795361523306068669390191001721952451719478004164497881465650348674823190"", ""19121719258788038444734209085269288771252269686058733426568181068452193926114""]",R,0.0195,0.019,0.019,0.019,0.0175,0.0125,0.013,True,True
255104,Will a Republican win North Dakota Presidential Election?,will-a-republican-win-north-dakota-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in North Dakota in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",303208.8027,0,2024-03-28T19:31:44.51Z,2024-11-05T12:00:00Z,2024-11-06 16:08:59+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""74594161563120681410942425422244825470573111517564347846134443688695080108751"", ""64231611882804830712199371941028597288636183956835367215611038106102856620559""]",R,0.977,0.979,0.979,0.979,0.9845,0.983,0.979,True,True
255146,Will a Republican win Oregon Presidential Election?,will-a-republican-win-oregon-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Oregon in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",290599.4296,0,2024-03-28T19:39:40.96Z,2024-11-05T12:00:00Z,2024-11-06 20:45:14+00,,"[""2"", ""100164"", ""100215""]","[""Politics"", ""State Presidential Election"", ""All""]","[""88219295341498320045626473537710578943933684083585039152090062091006660122988"", ""60541372455996886968170010459881428189399749372391295853739608108277260699347""]",R,0.035,0.033,0.0315,0.0315,0.028,0.021,0.0215,True,True
255158,Will a Republican win Missouri Presidential Election?,will-a-republican-win-missouri-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in Missouri in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",287953.5516,0,2024-03-28T20:47:18.767Z,2024-11-05T12:00:00Z,2024-11-06 13:21:13+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""92407503362963884607501586680045697121881598427857254224936374231471975344768"", ""104566826441717350457924836642102202889597031732903221617564828137908977293363""]",R,0.9895,0.9895,0.99,0.988,0.9895,0.9875,0.977,True,True
255139,Will a Democrat win Maryland Presidential Election?,will-a-democrat-win-maryland-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Maryland in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",283516.045,0,2024-03-28T20:38:31.029Z,2024-11-05T12:00:00Z,2024-11-06 18:03:50+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""97556102754708830900964862779720201295236623485186716498735902254901074761894"", ""37318936962458234381559059916139272987734918651258427396890073364183287441333""]",D,0.978,0.978,0.9775,0.978,0.982,0.9865,0.9875,True,True
255142,Will a Democrat win Oregon Presidential Election?,will-a-democrat-win-oregon-in-the-2024-us-presidential-election,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Oregon in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""1"", ""0""]",276729.386,0,2024-03-28T19:39:33.981Z,2024-11-05T12:00:00Z,2024-11-06 20:45:18+00,,"[""100164"", ""2"", ""100215""]","[""State Presidential Election"", ""Politics"", ""All""]","[""108476698195926406128304966576367539824759133452265813367783898160337026938197"", ""2598307052073358837402900270840140198491834357405348197463562749356298560247""]",D,0.965,0.965,0.9665,0.967,0.9715,0.9785,0.978,True,True
