id,question,slug,description,outcomes,outcomePrices,volume,liquidity,startDate,endDate,closedTime,resolutionSource,tag_ids,tag_labels,clobTokenIds
510847,Will Virginia be the last state to be called by the AP?,will-virginia-be-the-last-state-to-be-called-by-the-ap,"This market will resolve to ""Yes"" if Virginia is the final state the Associated Press declares a winner for in the 2024 U.S. Presidential Election. Otherwise this market will resolve to ""No"" 

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

If the AP has not called multiple states by December 10, 2024, 11:59 PM ET, this market will resolve to ""No"". 

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""0"", ""1""]",8337.796927,0,2024-10-24T21:48:18.783986Z,2024-12-10T12:00:00Z,2024-11-06 21:10:19+00,,"[""101007"", ""24"", ""101005"", ""2"", ""126"", ""1101""]","[""Election Night"", ""USA Election"", ""associated press"", ""Politics"", ""Trump"", ""US Election""]","[""108597524491762300448233542691030257957443313060669977389950337147419237908274"", ""65102831990494486622297525056549220104605158979892648308008972331284628402881""]"
572074,Will the Texas House vote on HB 4 by August 19?,will-the-texas-house-vote-on-hb-4-by-august-19,"Governor Greg Abbott convened a special legislative session beginning July 21, 2025, limited to 30 calendar days and scheduled to end on August 19, 2025. House Bill 4, introduced during this session, proposes a new congressional district map for Texas’s 38 U.S. House seats. Critics contend the proposal constitutes partisan gerrymandering.

This market will resolve to ""Yes"" if the Texas House holds a floor vote on HB 4 before the special session ends on August 19, 2025, 23:59 ET. Otherwise, it will resolve to ""No.""

Regardless of whether this session is extended, this market will resolve based on events occurring on or before August 19.

The resolution source will be a consensus of credible reporting.","[""Yes"", ""No""]","[""0"", ""1""]",8301.205756,0,2025-08-04T22:35:19.583762Z,2025-08-19T00:00:00Z,2025-08-20 08:55:13+00,,"[""2"", ""1101"", ""102463""]","[""Politics"", ""US Election"", ""Texas Redistricting""]","[""20378995813113883288902214993390131584928857641683392257875544363380205695521"", ""89410566751172166520267627519162589719766289776967748166852839331858967855428""]"
654452,Will the Associated Press first call the 2025 Virginia governor election before 7:00 PM ET on Nov 4 2025?,will-the-associated-press-first-call-the-2025-virginia-governor-election-before-700-pm-et-on-nov-4-2025,"This market will resolve to the time (ET) when the Associated Press (AP) first makes a definitive call of a winner for the 2025 Virginia governor election, held on November 4, 2025.

A definitive call is an explicit declaration that a candidate, party, or option has won, will win, is projected to win, or uses equivalent language indicating that the AP has determined the winner. The call must appear on one of the AP’s primary platforms (official website, AP News feed, television broadcast, or official AP social media account if used as a primary platform).

The relevant time is when the call first becomes publicly visible on the AP’s platform, not when it may have been decided internally or prepared for publication. If the call is later retracted, the market will still resolve based on the initial public call time.

Mentions of other outlets’ calls, exit poll reports, conditional or speculative phrasing (e.g., “appears to,” “likely to,” “may have”), and opinion commentary do not qualify as a definitive call.

If the Associated Press first call time falls exactly between two time brackets, this market will resolve to the later time bracket.

The primary resolution source for this market will be the Associated Press’ official reporting (https://apnews.com/), however a consensus of credible reporting confirming the timing of the first AP call may also be used.","[""Yes"", ""No""]","[""0"", ""1""]",8269.788211,0,2025-10-29T18:08:15.298Z,2025-11-04T00:00:00Z,2025-11-05 04:13:59+00,,"[""2"", ""1101"", ""102789""]","[""Politics"", ""US Election"", ""Virginia Elections""]","[""56992091504956393991045561845209401047814641952346080157578755364719397039234"", ""73330448039757848184092274112810426668677482610795868564324493359389150328943""]"
586037,Will Mason Foley win TN-7 Special Election?,will-candidate-c-win-tn-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Tennessee's 7th Congressional District to replace former Representative Mark Green. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",8250.734,0,2025-09-02T22:49:42.71Z,2025-12-02T00:00:00Z,2025-12-03 06:12:09+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""54050309839180087857435556410034378474466184685117878745473418064298331519498"", ""63018248675850262572285509458799570792429540970670083847414742465849310035537""]"
510842,Will North Carolina be the last state to be called by the AP?,will-north-carolina-be-the-last-state-to-be-called-by-the-ap,"This market will resolve to ""Yes"" if North Carolina is the final state the Associated Press declares a winner for in the 2024 U.S. Presidential Election. Otherwise this market will resolve to ""No"" 

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

If the AP has not called multiple states by December 10, 2024, 11:59 PM ET, this market will resolve to ""No"". 

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""0"", ""1""]",8214.107837,0,2024-10-24T21:46:16.75233Z,2024-12-10T12:00:00Z,2024-11-06 10:54:01+00,,"[""101007"", ""24"", ""101005"", ""2"", ""126"", ""1101""]","[""Election Night"", ""USA Election"", ""associated press"", ""Politics"", ""Trump"", ""US Election""]","[""92230709508367845235668289249953432130599363858514622886938062844874869876826"", ""56770981748423915049499677155054838960658475006836085630148863881722213827723""]"
510812,Will the AP call the election by November 12?,will-the-ap-call-the-election-by-november-12,"This market will resolve to ""Yes"" if the Associated Press declares a winner in the 2024 US Presidential election by November 12, 2024, 11:59:59 PM ET. Otherwise, this market will resolve to ""No"".

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""1"", ""0""]",8206.74523,0,2024-10-24T18:32:59.131Z,2024-11-12T12:00:00Z,2024-11-06 17:11:04+00,,"[""101007"", ""24"", ""2"", ""100967"", ""101074"", ""101006"", ""126"", ""100291"", ""1101""]","[""Election Night"", ""USA Election"", ""Politics"", ""AP"", ""Assocaited Press"", ""declare"", ""Trump"", ""Kamala"", ""US Election""]","[""80044891763310569727352719170149250605016094535167035765274298514598287149085"", ""95888765494544887350338902341725736875252856243536062728785017806723869556805""]"
516953,Will Chris Christie attend presidential inauguration?,will-chris-christie-attend-presidential-inauguration,"This market will resolve to ""Yes"" if Chris Christie attends the presidential inauguration currently scheduled for January 20, 2025 ET. Otherwise, this market will resolve to ""No"".

Attending the inauguration is defined as being in physical attendance during any part of the ceremony.

The primary resolution source for this market will be video and photographic evidence, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",8150.3244,0,2024-12-31T19:05:29.73Z,2025-01-20T12:00:00Z,2025-01-21 00:38:22+00,,"[""2"", ""126"", ""1101"", ""101191"", ""101635""]","[""Politics"", ""Trump"", ""US Election"", ""Trump Presidency"", ""Inauguration""]","[""69701129899471307243542771932769589942827142131702690725739067643599030284538"", ""56030214170695333419635286791524664241051261307169598165958169991230798383869""]"
586030,Will Bo Mitchell win TN-7 Special Election?,will-bo-mitchell-win-tn-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Tennessee's 7th Congressional District to replace former Representative Mark Green. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",8041.673,0,2025-09-02T22:49:33.824Z,2025-12-02T00:00:00Z,2025-12-03 06:12:09+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""19368855084344315353417643671748913863500183393076720886611372640187141068131"", ""28992024950681381767574631221574032671989234738479662295237977554728330908933""]"
510839,Will Pennsylvania be the last state to be called by the AP?,will-pennsylvania-be-the-last-state-to-be-called-by-the-ap,"This market will resolve to ""Yes"" if Pennsylvania is the final state the Associated Press declares a winner for in the 2024 U.S. Presidential Election. Otherwise this market will resolve to ""No"" 

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

If the AP has not called multiple states by December 10, 2024, 11:59 PM ET, this market will resolve to ""No"". 

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""0"", ""1""]",7683.920932,0,2024-10-24T21:44:26.305314Z,2024-12-10T12:00:00Z,2024-11-06 15:49:42+00,,"[""101007"", ""24"", ""101005"", ""2"", ""126"", ""1101""]","[""Election Night"", ""USA Election"", ""associated press"", ""Politics"", ""Trump"", ""US Election""]","[""86495390895834991846663874905082306804323054552923201590332203976905273918483"", ""27058661179368500662247133341248406193013852098918068856704314474091851699611""]"
586042,Will Robert James Sutherby win TN-7 Special Election?,will-candidate-h-win-tn-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Tennessee's 7th Congressional District to replace former Representative Mark Green. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",7147.773,0,2025-09-02T22:49:45.254Z,2025-12-02T00:00:00Z,2025-12-03 06:14:01+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""21655221797770383598251032799054783567924990362906119361736255029641317109077"", ""44772147687990838310516481683310567685102939913728641135333243621547437051905""]"
654457,Will the Associated Press first call the 2025 New Jersey governor election before 8:00 PM ET on Nov 4 2025?,will-the-associated-press-first-call-the-2025-new-jersey-governor-election-before-800-pm-et-on-nov-4-2025,"This market will resolve to the time (ET) when the Associated Press (AP) first makes a definitive call of a winner for the 2025 New Jersey governor election, held on November 4, 2025.

A definitive call is an explicit declaration that a candidate, party, or option has won, will win, is projected to win, or uses equivalent language indicating that the AP has determined the winner. The call must appear on one of the AP’s primary platforms (official website, AP News feed, television broadcast, or official AP social media account if used as a primary platform).

The relevant time is when the call first becomes publicly visible on the AP’s platform, not when it may have been decided internally or prepared for publication. If the call is later retracted, the market will still resolve based on the initial public call time.

Mentions of other outlets’ calls, exit poll reports, conditional or speculative phrasing (e.g., “appears to,” “likely to,” “may have”), and opinion commentary do not qualify as a definitive call.

If the Associated Press first call time falls exactly between two time brackets, this market will resolve to the later time bracket.

The primary resolution source for this market will be the Associated Press’ official reporting (https://apnews.com/), however a consensus of credible reporting confirming the timing of the first AP call may also be used.","[""Yes"", ""No""]","[""0"", ""1""]",7093.485291,0,2025-10-29T18:07:29.759Z,2025-11-05T00:00:00Z,2025-11-05 04:48:15+00,,"[""2"", ""1101"", ""102786"", ""144"", ""102250""]","[""Politics"", ""US Election"", ""Nov 4 Elections"", ""Elections"", ""NJ Governor""]","[""115453876995818897513890082899466146351449860278770394513591184561157227401439"", ""4657206315958196042523948078268835638137909481568523969214801204974400929182""]"
510811,Will the AP call the election by November 9?,will-the-ap-call-the-election-by-november-9,"This market will resolve to ""Yes"" if the Associated Press declares a winner in the 2024 US Presidential election by November 9, 2024, 11:59:59 PM ET. Otherwise, this market will resolve to ""No"".

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""1"", ""0""]",7091.417333,0,2024-10-24T18:32:28.961Z,2024-11-09T12:00:00Z,2024-11-06 17:10:50+00,,"[""24"", ""2"", ""100967"", ""101074"", ""101006"", ""101007"", ""126"", ""100291"", ""1101""]","[""USA Election"", ""Politics"", ""AP"", ""Assocaited Press"", ""declare"", ""Election Night"", ""Trump"", ""Kamala"", ""US Election""]","[""26326736475405588673398845695980473217656625120140585654212362834731199160542"", ""54698634234313503636629309825317614774804312570419862746421351450336937342489""]"
695312,Will Van Epps win TN-07 by 15–20%?,will-van-epps-win-tn-07-by-1520,"For the purpose of this market, the “margin of victory” is defined as the absolute difference between the percentages of valid votes received by the first- and second-place candidates. Percentages of the valid votes received by each candidate will be determined by dividing the total number of valid votes each of the top two candidates receives by the sum of all valid votes cast in the election.

If the reported value falls exactly between two brackets, then this market will resolve to the higher placed bracket (ascending).

If two candidates receive the same number of valid votes, this market will resolve according to the candidate whose last name comes first alphabetically.

This market will resolve based on the official vote count once the count has been made official.

If the results of the election aren’t known by March 31, 2026 ET, this market will resolve to “Other”.

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used. 

If a recount is initiated before the vote total has been made official, the market will remain open until the recount is completed and the vote is made official.","[""Yes"", ""No""]","[""0"", ""1""]",7033.392932,0,2025-11-21T22:25:36.012159Z,2025-11-26T00:00:00Z,2025-12-09 19:55:46+00,,"[""2"", ""144"", ""1101"", ""100685""]","[""Politics"", ""Elections"", ""US Election"", ""mov""]","[""59885898515143090679410900763291683883197129258946022723048437770511948759294"", ""85671484885454942707548336158250279611473831303671870845398527174235314818988""]"
586006,Will Adelita Grijalva win AZ-7 Special Election?,will-adelita-grijalva-win-az-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Arizona's 7th Congressional District to replace former Representative Raúl Grijalva. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Arizona; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""1"", ""0""]",7011.703153,0,2025-09-02T21:19:05.605012Z,2025-09-23T00:00:00Z,2025-09-24 10:43:06+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""3472411676268184378732581979220904337777189738726410186437503877246525574956"", ""29086551531544867500206580465181519872357790336239206273711202080582483341758""]"
510853,Will Colorado be the last state to be called by the AP?,will-colorado-be-the-last-state-to-be-called-by-the-ap,"This market will resolve to ""Yes"" if Colorado is the final state the Associated Press declares a winner for in the 2024 U.S. Presidential Election. Otherwise this market will resolve to ""No"" 

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

If the AP has not called multiple states by December 10, 2024, 11:59 PM ET, this market will resolve to ""No"". 

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""0"", ""1""]",6937.759562,0,2024-10-24T21:51:37.505949Z,2024-12-10T12:00:00Z,2024-11-06 20:55:05+00,,"[""101007"", ""24"", ""101005"", ""2"", ""126"", ""1101""]","[""Election Night"", ""USA Election"", ""associated press"", ""Politics"", ""Trump"", ""US Election""]","[""31212351783310070556193630194439935378876730815591169759029759246009991595526"", ""106047770096427115696972525767846789833806155855472190445152456919921398997066""]"
504766,Will Maryland's abortion protection measure pass?,will-marylands-abortion-protection-measure-pass,"The Maryland Right to Reproductive Freedom Amendment (2024) is set to be voted on during the November 5, 2024 US general elections. More information on this initiative can be found here: https://ballotpedia.org/Maryland_Right_to_Reproductive_Freedom_Amendment_(2024)

This market will resolve ""Yes"" if the Maryland Right to Reproductive Freedom Amendment passes as a result of the vote scheduled for November 5, 2024. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be a consensus of credible media sources regarding this vote, however in case of ambiguity this market may remain open until official state results are released.","[""Yes"", ""No""]","[""1"", ""0""]",6912.438541,0,2024-08-10T21:31:29.17Z,2024-11-05T12:00:00Z,2024-11-07 08:36:23+00,,"[""2"", ""457"", ""24"", ""1101""]","[""Politics"", ""abortion"", ""USA Election"", ""US Election""]","[""57499285210652896899726501555903249880077552331418772308056365370948113311987"", ""72077097901447073098035003346597545339121263782995372703102978131933668516018""]"
586027,Will Darden Copeland win TN-7 Special Election?,will-darden-copeland-win-tn-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Tennessee's 7th Congressional District to replace former Representative Mark Green. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6826.763,0,2025-09-02T22:49:29.725Z,2025-12-02T00:00:00Z,2025-12-03 06:10:11+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""49702468387935456490343792048570841796683850042930153346567826444813465199675"", ""13859870433897305428327228470228807692891060798946439036497955340821406060528""]"
695311,Will Van Epps win TN-07 by 20% or more?,will-van-epps-win-tn-07-by-20-or-more,"For the purpose of this market, the “margin of victory” is defined as the absolute difference between the percentages of valid votes received by the first- and second-place candidates. Percentages of the valid votes received by each candidate will be determined by dividing the total number of valid votes each of the top two candidates receives by the sum of all valid votes cast in the election.

If the reported value falls exactly between two brackets, then this market will resolve to the higher placed bracket (ascending).

If two candidates receive the same number of valid votes, this market will resolve according to the candidate whose last name comes first alphabetically.

This market will resolve based on the official vote count once the count has been made official.

If the results of the election aren’t known by March 31, 2026 ET, this market will resolve to “Other”.

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used. 

If a recount is initiated before the vote total has been made official, the market will remain open until the recount is completed and the vote is made official.","[""Yes"", ""No""]","[""0"", ""1""]",6819.436492,0,2025-11-21T22:25:36.266334Z,2025-11-26T00:00:00Z,2025-12-09 17:08:26+00,,"[""2"", ""144"", ""1101"", ""100685""]","[""Politics"", ""Elections"", ""US Election"", ""mov""]","[""17996683841186745809120012967564346839710434183936267340069286056857207192637"", ""82178572454515206638331624099900078418026519478026288563951315884976825916717""]"
585976,Will Zoe Cadore win TX-18 Special Election?,will-zoe-cadore-win-tx-18-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Texas's 18th Congressional District to replace former Representative Sylvester Turner. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Texas; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6813.678034,0,2025-09-02T20:42:00.275044Z,2025-11-04T00:00:00Z,2025-11-08 05:06:45+00,,"[""2"", ""144"", ""514"", ""1101"", ""102786""]","[""Politics"", ""Elections"", ""Congress"", ""US Election"", ""Nov 4 Elections""]","[""58774000393772939710042649333238534596114478551533621394728911668924966377490"", ""81373387247368014067387380946024776172688699957589548101907587758151587319710""]"
585979,Will George Foreman IV win TX-18 Special Election?,will-george-foreman-iv-win-tx-18-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Texas's 18th Congressional District to replace former Representative Sylvester Turner. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Texas; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6578.386478,0,2025-09-02T20:42:03.569417Z,2025-11-04T00:00:00Z,2025-11-08 04:54:37+00,,"[""2"", ""144"", ""514"", ""1101"", ""102786""]","[""Politics"", ""Elections"", ""Congress"", ""US Election"", ""Nov 4 Elections""]","[""43865163369196698487695495524190851913315161706290921178758821014709799349836"", ""109606247833349954079383566288704026689236619177584766667602492548695212601776""]"
586029,Will Jason Knight win TN-7 Special Election?,will-jason-knight-win-tn-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Tennessee's 7th Congressional District to replace former Representative Mark Green. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6545.153,0,2025-09-02T22:49:31.741Z,2025-12-02T00:00:00Z,2025-12-03 06:12:09+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""108558078844000319463735545989513847666649863409702666445374704230154893516584"", ""8459500338956814855416648056495329996713625685189439939249262589931320311546""]"
504762,Will Nevada's abortion protection measure pass?,will-nevadas-abortion-protection-measure-pass,"The Nevada Right to Abortion Initiative (2024) is set to be voted on during the November 5, 2024 US general elections. More information on this initiative can be found here: https://ballotpedia.org/Nevada_Right_to_Abortion_Initiative_(2024)

This market will resolve ""Yes"" if the Nevada Right to Abortion Initiative passes as a result of the vote scheduled for November 5, 2024. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be a consensus of credible media sources regarding this vote, however in case of ambiguity this market may remain open until official state results are released.","[""Yes"", ""No""]","[""1"", ""0""]",6478.740666,0,2024-08-10T21:30:30.236Z,2024-11-05T12:00:00Z,2024-11-07 08:31:31+00,,"[""2"", ""457"", ""24"", ""1101""]","[""Politics"", ""abortion"", ""USA Election"", ""US Election""]","[""39385653147971123630904190076201975178750690553961170510962865966427483955594"", ""49107125285474198068925827435443683849125686191662174006473248754625074126367""]"
586035,Will Stuart Cooper win TN-7 Special Election?,will-candidate-a-win-tn-7-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Tennessee's 7th Congressional District to replace former Representative Mark Green. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Tennessee; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6451.124,0,2025-09-02T22:49:38.021Z,2025-12-02T00:00:00Z,2025-12-03 06:11:03+00,,"[""2"", ""144"", ""514"", ""1101""]","[""Politics"", ""Elections"", ""Congress"", ""US Election""]","[""105956676782512232182986860822543602108768718561935454036337371464177324196233"", ""14590679181081352333565598326145554780923780376923712162921856055839900591855""]"
585975,Will Reyna Anderson win TX-18 Special Election?,will-reyna-anderson-win-tx-18-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Texas's 18th Congressional District to replace former Representative Sylvester Turner. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Texas; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6285.849741,0,2025-09-02T20:42:00.529449Z,2025-11-04T00:00:00Z,2025-11-08 05:00:29+00,,"[""2"", ""144"", ""514"", ""1101"", ""102786""]","[""Politics"", ""Elections"", ""Congress"", ""US Election"", ""Nov 4 Elections""]","[""58202396643396358054228071675162653804957344450116673797055540339653085307923"", ""35844821944520787895715147273649826227003108010005807817119203320511915121607""]"
518940,Will Tom Brady attend presidential inauguration?,will-tom-brady-attend-presidential-inauguration,"This market will resolve to ""Yes"" if Tom Brady attends the presidential inauguration currently scheduled for January 20, 2025 ET. Otherwise, this market will resolve to ""No"".

Attending the inauguration is defined as being in physical attendance during any part of the ceremony.

The primary resolution source for this market will be video and photographic evidence, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6205.498999,0,2025-01-16T22:04:36.254Z,2025-01-20T12:00:00Z,2025-01-21 03:51:20+00,,"[""2"", ""126"", ""1101"", ""101191"", ""101635""]","[""Politics"", ""Trump"", ""US Election"", ""Trump Presidency"", ""Inauguration""]","[""33162365320545718169455168165397808775642134792291234447406070658725887542167"", ""26410968177884772163533010491040580957654851537131101482710502142129521195827""]"
585985,Will Robert Slater win TX-18 Special Election?,will-robert-slater-win-tx-18-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Texas's 18th Congressional District to replace former Representative Sylvester Turner. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Texas; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",6059.776664,0,2025-09-02T20:42:09.586351Z,2025-11-04T00:00:00Z,2025-11-07 15:15:15+00,,"[""2"", ""144"", ""514"", ""1101"", ""102786""]","[""Politics"", ""Elections"", ""Congress"", ""US Election"", ""Nov 4 Elections""]","[""54851656369961452920228837264392719555439217620636622680029572874925070569058"", ""52944282717261845605334128769275932656464349479069381756979469372168943609454""]"
512051,"Will Kamala say ""joy"" or ""joyful"" in her speech after the election is called?",will-kamala-say-joy-or-joyful-in-her-speech-after-the-election-is-called,"This market refers to the first speech given by Kamala Harris after the Associated Press (AP) has declared a winner for the 2024 U.S. Presidential Election. If the AP declares a winner while Kamala Harris has already begun delivering a speech, the entirety of the speech will be considered for this market including terms mentioned prior to the AP’s announcement.

A speech is defined as any statement delivered on camera which is three minutes (180 seconds) or greater in length. 

This market will resolve to ""Yes"" if Harris says ""joy"" or ""joyful"" during their speech. Otherwise, the market will resolve to ""No"".

Any usage of the term regardless of context will count toward the resolution of this market.

Pluralization/possessive of the term will count toward the resolution of this market, however other forms will NOT count.

Compound words will count as long as ""joy"" or ""joyful"" is part of the compound word and references the meaning which refers to a feeling of great pleasure and happiness (e.g. killjoy would count).

If the AP does not declare a winner by November 30, 2024 ET, or Kamala Harris does not give a speech between the AP declaring a winner and November 30, 2024 ET, this market will resolve to “No”.

The resolution source will be the video of the speech.","[""Yes"", ""No""]","[""1"", ""0""]",5868.794863,0,2024-11-05T19:47:32.988Z,2024-11-30T12:00:00Z,2024-11-06 23:39:41+00,,"[""1101"", ""100343"", ""2""]","[""US Election"", ""Mentions"", ""Politics""]","[""78611382648940528557557258784444588760909978544175351078983265223405142540679"", ""78888566299482014183682697251219929188611271427336364512404291363045473891372""]"
510844,Will Minnesota be the last state to be called by the AP?,will-minnesota-be-the-last-state-to-be-called-by-the-ap,"This market will resolve to ""Yes"" if Minnesota is the final state the Associated Press declares a winner for in the 2024 U.S. Presidential Election. Otherwise this market will resolve to ""No"" 

The resolution of this market will be based on the first official declaration of a winner made by AP, regardless of whether they later retract that declaration.

If the AP has not called multiple states by December 10, 2024, 11:59 PM ET, this market will resolve to ""No"". 

The resolution source for this market will be official information from AP.","[""Yes"", ""No""]","[""0"", ""1""]",5806.45452,0,2024-10-24T21:46:38.873919Z,2024-12-10T12:00:00Z,2024-11-06 12:34:54+00,,"[""101007"", ""24"", ""101005"", ""2"", ""126"", ""1101""]","[""Election Night"", ""USA Election"", ""associated press"", ""Politics"", ""Trump"", ""US Election""]","[""34507463166474890374816797722518430818760224847575325368161214328123391186495"", ""23474747989146059446277888490119531770431318995267267151550966925536239503220""]"
512796,Will Trump nominate Anna Paulina Luna for Secretary of State?,will-trump-nominate-anna-paulina-luna-for-secretary-of-state,"This market will resolve to ""Yes"" if Trump nominates Anna Paulina Luna for US Secretary of State by June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

This market will resolve based on Trump's first nomination for this position - if Trump nominates another person to this position first, this market will immediately resolve to ""No"".

The primary resolution source for this market will be official information from the US government, however a consensus of credible reporting may also be used.","[""Yes"", ""No""]","[""0"", ""1""]",5723.546,0,2024-11-14T01:49:04.830312Z,2025-06-30T12:00:00Z,2024-11-15 01:31:30+00,,"[""2"", ""126"", ""1101"", ""101191"", ""101193"", ""198""]","[""Politics"", ""Trump"", ""US Election"", ""Trump Presidency"", ""Cabinet"", ""Breaking News""]","[""73817495991522056948803117348963696923648522125195887140980756314427273065629"", ""108737233265030517112406529067123911989357111533658526030529363553791985104617""]"
585981,Will James Joseph win TX-18 Special Election?,will-james-joseph-win-tx-18-special-election,"This market will resolve to ""Yes"" if the listed candidate wins the 2025 special election for Texas's 18th Congressional District to replace former Representative Sylvester Turner. Otherwise, this market will resolve to ""No"". 

In the event of a runoff, this market's resolution will be based on the runoff's outcome. 

The primary resolution source for this market will be information from the State of Texas; however, a consensus of credible reporting will also be used.","[""Yes"", ""No""]","[""0"", ""1""]",5704.487608,0,2025-09-02T20:42:05.381153Z,2025-11-04T00:00:00Z,2025-11-07 17:29:03+00,,"[""2"", ""144"", ""514"", ""1101"", ""102786""]","[""Politics"", ""Elections"", ""Congress"", ""US Election"", ""Nov 4 Elections""]","[""37838807810048451080326768482090863948249109502615443565415023241992564854059"", ""77607737276636409389841225927827041852439183926474970910437261963575769687645""]"
